# This file is automatically generated by the 'radon2config' program. It defines FMI parameters used
# in the Radon database.
#
# Do not edit this file, because all changes will be overridden.
#
# FIELDS:
# 1) FmiParameterId
# 2) FmiParameterName
# 3) FmiParameterUnits
# 4) FmiParameterDescription
# 5) AreaInterpolationMethod
# 6) TimeInterpolationMethod
# 7) LevelInterpolationMethod
# 8) DefaultPrecision
#
420;NH-N;Code;Amount of The Lowest Clouds in 1/8ths;1;1;1;;
421;HL-M;m;Height of level in meters;1;1;1;;
422;NO2-UGM3;ug m-3;Contents of Nitrogen Dioxide;1;1;1;;
423;CO-MGM3;mg m-3;Contents of Carbon Monoxide;1;1;1;;
424;SO2-UGM3;ug m-3;Contents of Sulphur Dioxide;1;1;1;;
425;AQI-N;No Unit;FMI Air Quality Index;1;1;1;;
426;VV-M;m;Visibility in Meters;1;1;1;;
428;SUN-N;0_1;Sun on/off;1;1;1;;
429;RAIN-N;0_1;Rain on/off;2;2;2;;
430;WET-N;0_1;Wetness on/off;2;2;2;;
431;TSEA-K;K;Sea Temperature in Kelvins;1;1;1;;
432;TSEA-C;C;Sea Temperature in Celsius;1;1;1;;
433;RADR-WM2;W m-2;Reflected Radiation in Watts per Square Meter;1;1;1;;
434;PD-HPA;hPa;Pressure Delta in hPa;1;1;1;;
437;RR-24-MM;mm;Rain over the last 24 hours in mm;1;1;1;;
438;N-0TO1;0to1;Cloudiness 0...1;1;1;1;;
439;HSADE1-N;No Unit;Precalculated weather symbol;2;2;2;;
440;HSADE2-N;No Unit;Precalculated weather symbol;2;2;2;;
441;RRR-KGM2;kg m-2 h-1;Total Precipitation rate in kg m-2;1;1;1;;
442;DF-MS;m s-1;Wind Vector in m/s;1;1;1;;
443;SMOGI-N;No Unit;Calculated smog appearance;1;1;1;;
444;BATT-V;V;Battery Voltage (at automatic stations);1;1;1;;
445;FCUR-MS;m s-1;Current speed in m/s;1;1;1;;
446;DCUR-D;Deg;Current direction in degrees;1;1;1;;
447;HWS-M;m;Significant wave height in m;1;1;1;;
448;PWS-S;s;Peak wave period in s;1;1;1;;
449;DW-D;Deg;Mean wave direction at spectral peak in degrees;1;1;1;;
450;SPREAD-D;Deg;Directional spread at spectral peak in degrees;1;1;1;;
451;HMAX-M;m;Maximum wave height in m;1;1;1;;
452;PWMAX-S;s;Period of highest wave in s;1;1;1;;
453;PW-S;s;Wave period in s;1;1;1;;
454;HWS-B-M;m;Significant wave height, band B, in m;1;1;1;;
455;PWS-BAVE-S;s;Average wave period, band B, in s;1;1;1;;
456;DW-BAVE-D;Deg;Average wave direction, band B, in degrees;1;1;1;;
457;HWS-C-M;m;Significant wave height, band C, in m;1;1;1;;
458;PWS-CAVE-S;s;Average wave period, band C, in s;1;1;1;;
459;DW-CAVE-D;Deg;Average wave direction, band C, in degrees;1;1;1;;
460;UI-N;No Unit;Unidirectivity index;1;1;1;;
461;FL-MPLTY-N;JustAnumber;Multiplicity Of The Flash, strikes / time unit / area;1;1;1;;
462;LWS-M;s;Significant wave length in m;1;1;1;;
463;FL-STRTH-KA;kA;Streght Of The Flash In KiloAmperes;1;1;1;;
464;FL-ACCSY-KM;km;Accuracy Of The Flash In Kilometers;1;1;1;;
465;RADPAR-N;JustAnumber;Parameter needed to contain radar parameter number;1;1;1;;
466;RADLEVT-N;JustAnumber;Parameter needed to contain radar level type;1;1;1;;
467;ELVANG-D;Deg;Elevation angle in degrees;1;1;1;;
468;CAPPIHGT-M;m;Height of CAPPI level;1;1;1;;
469;SW0WH-M;m;Significant Wave Height of Swell 0 in Meters;1;1;1;;
470;SW0WPER-S;s;Significant Wave Period of Swell 0 in seconds;1;1;1;;
471;SW0WDIR-D;Deg;Direction of Waves of Swell 0 in degrees;1;1;1;;
472;SW1WH-M;m;Significant Wave Height of Swell 1 in Meters;1;1;1;;
473;SW1WPER-S;s;Significant Wave Period of Swell 1 in seconds;1;1;1;;
474;SW1WDIR-D;Deg;Direction of Waves of Swell 1 in degrees;1;1;1;;
475;SW2WH-M;m;Significant Wave Height of Swell 2 in Meters;1;1;1;;
476;SW2WPER-S;s;Significant Wave Period of Swell 2 in seconds;1;1;1;;
477;SW2WDIR-D;Deg;Direction of Waves of Swell 2 in degrees;1;1;1;;
478;RADIUS-KM;km;Radar product radius in km;1;1;1;;
479;MAXHGT-KM;km;Maximum height of a layer;1;1;1;;
480;METCODE-N;JustAnumber;Code number of the forecaster;1;1;1;;
481;MINELEV-D;Deg;Layer between two elevation angles;1;1;1;;
482;ACCTIM-H;h;Accumulation time in hours;1;1;1;;
483;MINDBZ;dBZ;Threshold dBZ-value;1;1;1;;
484;MINRNG-KM;km;Minimum range;1;1;1;;
485;MAXRNG-KM;km;Maximum range;1;1;1;;
486;COLNUM-N;JustAnumber;Number of columns;1;1;1;;
487;ROWNUM-N;JustAnumber;Number of rows;1;1;1;;
488;HORRESOL-M;m;Horizontal resolution;1;1;1;;
489;ZRESOL;m;Vertical resolution;1;1;1;;
490;REFLTY-DBZ;dBZ;Clutter corrected ceflectivity;1;1;1;;
491;TOPS-KM;km;Echo top;1;1;1;;
492;LIQUID-MM;mm;Rainfall depth;1;1;1;;
493;RAW;JustAnumber;Raw radar data;1;1;1;;
494;RADWIND-MS;m s-1;Wind in the direction of the radar beam;1;1;1;;
495;MINHGT-KM;km;Minimum height of a layer;1;1;1;;
496;MAXELEV-D;Deg;Layer between two elevation angles;1;1;1;;
497;AZANG-D;Deg;Cross section direction;1;1;1;;
498;RNETSW-WM2;W m-2;Net short wave radiation;1;1;1;;
499;RNETLW-WM2;W m-2;Net long wave radiation;1;1;1;;
500;RADLW-WM2;W m-2;Long wave radiation;1;1;1;;
501;RADSW-WM2;W m-2;Short wave radiation;1;1;1;;
502;RADGLO-WM2;W m-2;Global radiation;1;1;1;;
503;FOGSYM-N;No Unit;Fog symbol;2;2;2;;
504;RR-1-MM;mm;Rain over the last 1 hour in mm;1;1;1;;
505;RR-2-MM;mm;Rain over the last 2 hours in mm;1;1;1;;
506;RR-3-MM;mm;Rain over the last 3 hours in mm;1;1;1;;
507;TMAX-24-C;C;Max temperature in Celsius on the preceding 24 hours period of the date-value;1;1;1;;
508;TMIN-24-C;C;Min temperature in Celsius on the preceding 24 hours period of the date-value;1;1;1;;
509;SNR-KGM2;kg m-2 h-1;Snowfall rate in mm/s or mm/h;1;1;1;;
510;SNACC-KGM2;kg m-2;Snowfall accumulation  in mm;1;1;1;;
511;URLAT-D;Deg;Additional latitude information;1;1;1;;
512;URLON-D;Deg;Additional longitude information;1;1;1;;
513;PROJID-N;No Unit;Projection type information;1;1;1;;
514;GRORIENT-D;Deg;Grid orientation;1;1;1;;
518;TSOIL-C;C;Soil temperature in Celcius;1;1;1;;
519;TSOILD-C;C;Deep soil temperature in Celcius;1;1;1;;
520;WETSSOIL-M;m;Surface soil wetness in m;1;1;1;;
521;MOISTS-M;m;Soil moisture content in m;1;1;1;;
522;MOISTSD-M;m;Deep soil moisture content in m;1;1;1;;
523;VV-MS;m s-1;Vertical Velocity in m/s;1;1;1;;
525;MODLEV-N;JustAnumber;Model level number;1;1;1;;
526;STGR-N;JustAnumber;State of ground, code number;1;1;1;;
527;RRCODE-N;JustAnumber;Code number of precipitation, ask Pauli;2;2;2;;
528;SD06-CM;cm;Snow depth at 06 UTC in cm;1;1;1;;
529;SD18-CM;cm;Snow depth at 06 UTC in cm;1;1;1;;
530;DT-C;C;Daily mean temperature in Celcius;1;1;1;;
531;TMIN06-C;C;Minimum temperature at 06 UTC in celcius;1;1;1;;
532;TMAX06-C;C;Maximum temperature at 06 UTC in celcius;1;1;1;;
533;TGMIN06-C;C;Minimum temperature at ground at 06 UTC in celcius;1;1;1;;
534;TMIN18-C;C;Minimum temperature at 18 UTC in celcius;1;1;1;;
535;TMAX18-C;C;Maximum temperature at 18 UTC in celcius;1;1;1;;
536;MT-C;C;Monthly mean temperature in Celcius;1;1;1;;
537;MRR-KGM2;kg m-2;Monthly precipitation in mm;1;1;1;;
538;DSUN-H;h;Daily sunshine hours;1;1;1;;
539;DRADG-KJM2;kJ m-2;Daily global radiation in kJ m-2;1;1;1;;
540;DRADD-KJM2;kJ m-2;Daily diffuse radiation in kJ m-2;1;1;1;;
541;DRADR-KJM2;kJ m-2;Daily reflected radiation in kJ m-2;1;1;1;;
542;DRADN-KJM2;kJ m-2;Daily net radiation in kJ m-2;1;1;1;;
543;DRRIND-N;JustAnumber;Daily precipitation indicator (reliability);1;1;1;;
544;TOZONE-DU;DU;Total ozone in Dobson units;1;1;1;;
545;DUV-MED;MED;Daily UV irradiance in skin sensibility units;1;1;1;;
546;DUVMAX-MEDH;MEDH;Maximum intensity of UV irradiance;1;1;1;;
547;DUVMAX-HM;HM;Hour and minute of Maximum intensity of UV;1;1;1;;
548;HSUN-N;JustAnumber;Sunshine during an hour in 6 min units;1;1;1;;
549;HRADG-KJM2;kJ m-2;Hourly global radiation in kJ m-2;1;1;1;;
550;HRADD-KJM2;kJ m-2;Hourly diffuse radiation in kJ m-2;1;1;1;;
551;HRADR-KJM2;kJ m-2;Hourly reflected radiation in kJ m-2;1;1;1;;
552;HRADN-KJM2;kJ m-2;Hourly net radiation in kJ m-2;1;1;1;;
553;RR3160-KGM2;kg m-2;Monthly mean precipitation for period 1931-60;1;1;1;;
554;H0C-M;m;Height of 0 C level in meters;1;1;1;;
555;FLMOM-PA;kg m-1 s-2;Scalar momentum flux in Pa;1;1;1;;
556;ICEIND-N;Code;Indicator of icing risk for ships;1;1;1;;
557;GROWPER-N;JustAnumber;Growth period on/off;2;2;2;;
558;SIGNIFICANCE;No Unit;Vertical Sounding Significance.;1;1;1;;
559;CAPE-JKG;J kg-1;Convective available potential energy;1;1;1;;
560;WSTOR-MM;mm;Thickness of water layer on road;1;1;1;;
561;SRMOM-M;m;Surface Roughness (momentum) in meters;1;1;1;;
562;PROB-T;%;Probability of temperature anomaly (universal);1;1;1;;
563;PROB-W;%;Probability of wind speed (universal);1;1;1;;
564;PROB-RR;%;Probability of precipitation (universal);1;1;1;;
565;PROBSN-0TO1;0to1;Probability of snow;1;1;1;;
566;CLN1-N;Code;Cloud Cover in 1/8ths of the lowest layer;1;1;1;;
567;CLN2-N;Code;Cloud Cover in 1/8ths of the second layer;1;1;1;;
568;CLN3-N;Code;Cloud Cover in 1/8ths of the third layer;1;1;1;;
569;CLN4-N;Code;Cloud Cover in 1/8ths of the fourth layer;1;1;1;;
570;CLDTYP1-N;0_1;Cloud type for the lowest layer;1;1;1;;
571;CLDTYP2-N;0_1;Cloud type for the second layer;1;1;1;;
572;CLDTYP3-N;0_1;Cloud type for the third layer;1;1;1;;
573;CLDTYP4-N;0_1;Cloud type for the fourth layer;1;1;1;;
574;AVIVIS-M;m;Metar visibility in m;1;1;1;;
575;VVERT-FT;ft;Vertical visibility in feet;1;1;1;;
576;CL1-FT;ft;Height of the lowest cloud layer in feet;1;1;1;;
577;CL2-FT;ft;Height of the second lowest cloud layer in feet;1;1;1;;
578;CL3-FT;ft;Height of the third lowest cloud layer in feet;1;1;1;;
579;CL4-FT;ft;Height of the fourth lowest cloud layer in feet;1;1;1;;
580;METTYPE-N;No Unit;Metar observation type: manual or auto;1;1;1;;
581;TVIRT-K;K;Virtual temperature;1;1;1;;
582;T-MEAN24-C;K;24 hour mean temperature;1;1;1;;
583;CLDCND-KGKG;kg kg-1;Cloud condensate;1;1;1;;
584;GRPRDEV-PCT;%;Growth period precipitation deviation from normal in percent;1;1;1;;
585;HUMFO2-0TO1;0to1;Forest ground humidity kg in kg;1;1;1;;
586;EFI-T;%;Extreme forecast index for temperature;1;1;1;;
587;EFI-WS;%;Extreme forecast index for wind speed;1;1;1;;
588;EFI-WG;%;Extreme forecast index for wind gusts;1;1;1;;
589;EFI-RR;%;Extreme forecast index for precipitation;1;1;1;;
590;GRR-MMH;kg m-2 h-1;Graupel rate in mm/h;1;1;1;;
591;RRR-MMH;kg m-2 h-1;Rain rate in mm/h;1;1;1;;
592;HLCY-M2S2;m2 s-2;Storm relative helicity;1;1;1;;
593;REFO-DBZ;dBZ;Observed radar reflectivity;1;1;1;;
594;WSH-KT;kt;Wind shear in knots;1;1;1;;
595;WGU-MS;m;U-component of wind gust;1;1;1;;
596;WGV-MS;m;V-component of wind gust;1;1;1;;
597;PARS-WM2;W m-2;Photosyntetically active radiation at the surface;1;1;1;;
598;SOILWET-M3M3;m;Surface soil wetness;1;1;1;;
599;PSTL-HPA;hPa;Pressure on station level;1;1;1;;
600;RMM-N;min;Rain minutes of hour;1;1;1;;
601;UVMAXT-H;h;Hour of UV maximum;1;1;1;;
602;MSUN-S;s;Seconds of sun duration in Minute;1;1;1;;
603;T-X1-C;C;Second temperature sensor;1;1;1;;
604;DD-X1-D;Deg;Second wind direction sensor;1;1;1;;
605;FF-X1-MS;m s-1;Second wind speed sensor;1;1;1;;
606;HM20C-M;m;Height of -20 C level in meters;1;1;1;;
607;CANW-KGM2;kg m-2;Canopy water;1;1;1;;
608;STFR-0TO1;0to1;Surface type fraction;1;1;1;;
609;SOILTY-N;No Unit;Soil type;2;2;2;;
610;VEGET-N;No Unit;Vegetation type;2;2;2;;
611;UVIMAX-N;No Unit;UV index maximum;1;1;1;;
612;UVI-N;No Unit;UV index;1;1;1;;
613;O3ANOM-PRCNT;%;Ozone anomaly;1;1;1;;
614;ROADNOTIF-N;JustAnumber;Notification to road users;2;2;2;;
615;ROADWARN-N;JustAnumber;Warning to road users;2;2;2;;
616;ALBEDOSLR-0TO1;0to1;Albedo with solar angle correction;1;1;1;;
617;GR-KGM2;kg m-2;Graupel precipitation in kg/m2;1;1;1;;
618;CRNK-N;No Unit;Charnock;1;1;1;;
619;T3160-C;C;Monthly mean temperature for period 1931-60;1;1;1;;
620;N3160-PRCNT;%;Monthly mean cloudiness for period 1931-60;1;1;1;;
621;SD3160-CM;cm;Mean snow depth on the 15. of the month for period 1931-60;1;1;1;;
622;RR6190-KGM2;kg m-2;Monthly mean precipitation for period 1961-90;1;1;1;;
623;T6190-C;C;Monthly mean temperature for period 1961-90;1;1;1;;
624;N6190-PRCNT;%;Monthly mean cloudiness for period 1961-90;1;1;1;;
625;SD6190-CM;cm;Mean snow depth on the 15. of the month for period 1931-60;1;1;1;;
626;HP-HPA;hPa;Hourly mean pressure;1;1;1;;
627;HT-C;C;Hourly mean temperature;1;1;1;;
628;HTMIN-C;C;Hourly minimum temperature;1;1;1;;
629;HTMAX-C;C;Hourly maximum temperature;1;1;1;;
630;HRH-PRCNT;%;Hourly mean relative humidity;1;1;1;;
631;HFF-MS;m s-1;Hourly mean wind speed;1;1;1;;
632;HFFMIN-MS;m s-1;Hourly minimum wind speed;1;1;1;;
633;HFFMAX-MS;m s-1;Hourly maximum wind speed;1;1;1;;
634;HFFG-MS;m s-1;Hourly maximum wind gust;1;1;1;;
635;HDD-D;Deg;Hourly mean wind direction;1;1;1;;
636;HRRR-KGM2;kg m-2;Hourly maximum precipitation rate;1;1;1;;
637;HWWRRR-N;JustAnumber;Weather code of Hourly maximum precipitation rate;2;2;2;;
638;HTSEA-C;C;Hourly mean sea temperature;1;1;1;;
639;HRRDUR-MIN;min;The duration of the rain during 1 hour;1;1;1;;
640;RADPRO-N;JustAnumber;Radar producer;1;1;1;;
641;TURB-N;Code;Turbulence, code 11031 in BUFR;1;1;1;;
642;ICING-N;Code;Icing, code 20041 in BUFR;2;2;2;;
643;BTURB-M;m;Base of turbulence in meters;1;1;1;;
644;TTURB-M;m;Top of turbulence in meters;1;1;1;;
645;PHFLIG-N;Code;Phase of flight, code 8004 of BUFR;2;2;2;;
646;ALTIT-M;m;Altitude of an object in meters;1;1;1;;
647;PSEA-HPA;hPa;Pressure reduced to mean sea level;1;1;1;;
648;WATLEV-CM;cm;Water level in centimeters;1;1;1;;
649;WATMIN-CM;cm;Minimum water level in centimeters;1;1;1;;
650;WATMAX-CM;cm;Maximum water level in centimeters;1;1;1;;
651;SHDIR-D;Deg;Direction of motion of ship or other observing platform;1;1;1;;
652;SHSPEED-MS;m s-1;Speed of motion of ship or other observing platform;1;1;1;;
653;TKEN-JKG;J kg-1;Kinetic energy of turbulence in J kg-1;1;1;1;;
654;CLDWAT-KGKG;kg kg-1;Cloud water;1;1;1;;
655;MIXHGT-M;m;Mixed layer height in m;1;1;1;;
656;SDC-M;m;Convective snowfall in m;1;1;1;;
657;SDL-M;m;Large scale snowfall in m;1;1;1;;
658;EVAP-KGM2;hPa s-1;Accumulated evaporation in mm;1;1;1;;
659;VFLMOM-NM2;N m-2 s;V-component of momentum flux in N m-2;1;1;1;;
660;UFLMOM-NM2;N m-2 s;U-component of momentum flux in N m-2;1;1;1;;
661;PRCWAT-KGM2;kg m-2;Precipitable water in mm;1;1;1;;
662;HCHPAR-KGM2;hPa s-1;Specific humidity change due to parameterisation processes;1;1;1;;
663;CWCHPAR-KGM2;hPa s-1;Cloud water change due to parameterisation processes;1;1;1;;
664;TCHPAR-KKGM2;K kg m-2;Temperature change due to parameterisation processes;1;1;1;;
665;T-C1-C;C;Temperature in cluster 1 of EPS;1;1;1;;
666;T-C2-C;C;Temperature in cluster 2 of EPS;1;1;1;;
667;T-C3-C;C;Temperature in cluster 3 of EPS;1;1;1;;
668;T-C4-C;C;Temperature in cluster 4 of EPS;1;1;1;;
669;T-C5-C;C;Temperature in cluster 5 of EPS;1;1;1;;
670;T-C6-C;C;Temperature in cluster 6 of EPS;1;1;1;;
671;Z-C1-M2S2;m2 s-2;Geopotential in cluster 1 of EPS;1;1;1;;
672;Z-C2-M2S2;m2 s-2;Geopotential in cluster 2 of EPS;1;1;1;;
673;Z-C3-M2S2;m2 s-2;Geopotential in cluster 3 of EPS;1;1;1;;
674;Z-C4-M2S2;m2 s-2;Geopotential in cluster 4 of EPS;1;1;1;;
675;Z-C5-M2S2;m2 s-2;Geopotential in cluster 5 of EPS;1;1;1;;
676;Z-C6-M2S2;m2 s-2;Geopotential in cluster 6 of EPS;1;1;1;;
677;ANOM-8-T-K;%;Probability of big negative temperature anomaly (-8 K) in EPS;1;1;1;;
678;ANOM-4-T-K;%;Probability of moderate negative temperature anomaly (-4 K) in EPS;1;1;1;;
679;ANOM+4-T-K;%;Probability of moderate positive temperature anomaly (+4 K) in EPS;1;1;1;;
680;ANOM+8-T-K;%;Probability of big positive temperature anomaly (+8 K) in EPS;1;1;1;;
681;PROB-RR-1;%;Probability of reaching some precipitation threshold value;1;1;1;;
682;PROB-RR-2;%;Probability of reaching some precipitation threshold value;1;1;1;;
683;PROB-RR-3;%;Probability of reaching some precipitation threshold value;1;1;1;;
684;PROB-RR-4;%;Probability of reaching some precipitation threshold value;1;1;1;;
685;PROB-W-1;%;Probability of reaching wind speed of 10 m/s in EPS;1;1;1;;
686;PROB-W-2;%;Probability of reaching wind speed of 15 m/s in EPS;1;1;1;;
687;HUMFOR-0TO1;0to1;Forest ground humidity kg in kg;1;1;1;;
688;HUMFIE-0TO1;0to1;Field ground humidity kg in kg;1;1;1;;
689;MAXT2M-C;C;Maximum temperature at 2m since previous post-processing;1;1;1;;
690;CLOUDWATERMR-KGKG;kg kg-1;Cloud water mixing ratio;1;1;1;;
691;CLOUDICEMR-KGKG;kg kg-1;Cloud ice mixing ratio;1;1;1;;
692;RAINMR-KGKG;kg kg-1;Rain mixing ratio;1;1;1;;
693;GRAUPMR-KGKG;kg kg-1;Graupel mixing ratio;1;1;1;;
694;CL-FT;ft;Height of cloud layer in feet;1;1;1;;
695;PRI-KGM2;kg m-2 h-1;Instant precipitation in kg/m2;1;1;1;;
696;PRECFORM3-N;JustAnumber;Precipitation form, triplicate parameter for HIMAN purposes;2;2;2;;
697;EWSS-NM2S;N m-2 s;Eastward surface stress due to turbulent processes, accumulated;1;1;1;;
698;NSSS-NM2S;N m-2 s;Northward surface stress due to turbulent processes, accumulated;1;1;1;;
699;TI-S2;s-2;Clear Air Turbulence forecasting index;1;1;1;;
700;TI2-S2;s-2;Clear Air Turbulence forecasting index 2;1;1;1;;
701;POT-PRCNT;%;Probability of thunderstorms;1;1;1;;
702;TCW-KGM2;kg m-2;Vertically integrated total water (vapour + cloud water + cloud ice);1;1;1;;
703;IFFG-MS;m s-1;Maximum 3 second wind at 10 m height as defined by WMO including effects of turbulence and convection;1;1;1;;
704;LCL-K;K;Temperature of LCL in K;1;1;1;;
707;LFC-K;K;Temperature of LFC in K;1;1;1;;
711;EL-K;K;Temperature of EL in K;1;1;1;;
714;TOPL2-N;JustAnumber;TopLink aviation weather index 2;1;1;1;;
715;TOPL3-N;JustAnumber;TopLink aviation weather index 3;1;1;1;;
716;HICE-M;m;Sea-ice thickness;1;1;1;;
717;SSH-M;m;Sea surface elevation;1;1;1;;
718;HSNOW-M;m;Surface snow thickness;1;1;1;;
719;BLTURB-N;Code;Boundary layer turbulence, values ranging from 0 to 5;2;2;2;;
738;TMAX12H-K;K;Maximum temperature from the preceeding 12 hours in Kelvin;1;1;1;;
739;TMIN12H-K;K;Minimum temperature from the preceeding 12 hours in Kelvin;1;1;1;;
749;ICETYPE-N;JustAnumber;Ice type;1;1;1;;
750;POP-PRCNT;%;Probability of precipitation;1;1;1;;
752;CRAIN-0OR1;0_1;Precipitation type categorical rain, 0 or 1;2;2;2;;
753;CICEP-0OR1;0_1;Precipitation type categorical ice pellets, 0 or 1;2;2;2;;
754;CFRZR-0OR1;0_1;Precipitation type categorical freezing rain, 0 or 1;2;2;2;;
756;CSNOW-0OR1;0_1;Precipitation type categorical snow, 0 or 1;2;2;2;;
757;F0-CAPE-JKG;J kg-1;0th fractal (ie. minimum) CAPE in EPS;1;1;1;;
758;F10-CAPE-JKG;J kg-1;10th fractal CAPE in EPS;1;1;1;;
759;F25-CAPE-JKG;J kg-1;25th fractal CAPE in EPS;1;1;1;;
760;F50-CAPE-JKG;J kg-1;50th fractal CAPE in EPS;1;1;1;;
761;F75-CAPE-JKG;J kg-1;75th fractal CAPE in EPS;1;1;1;;
762;F90-CAPE-JKG;J kg-1;90th fractal CAPE in EPS;1;1;1;;
763;F100-CAPE-JKG;J kg-1;100th fractal (ie. maximum) CAPE in EPS;1;1;1;;
764;SN-6-MM;mm;Snow fall over the last 6 hours water equivalent;2;2;2;;
765;SN-12-MM;mm;Snow fall over the last 12 hours water equivalent;2;2;2;;
766;SN-24-MM;mm;Snow fall over the last 24 hours water equivalent;2;2;2;;
767;SNOWMR-KGKG;kg kg-1;Snow mixing ratio;1;1;1;;
768;CL-2-FT;ft;Height of cloud layer in feet, second parameter;1;1;1;;
769;RH-0TO1;0to1;Relative humidity, 0 to 1;1;1;1;;
771;TSOIL-K;K;Soil temperature in Kelvins;1;1;1;;
772;FRSB-CM;cm;Frost soil bottom in centimeters;1;1;1;;
773;FRST-CM;cm;Frost soil top in centimeters;1;1;1;;
774;VV2-M;m;Visibility in meters, himan version;1;1;1;;
775;LSRH-N;No Unit;Logarithm of Surface Roughness (heat);1;1;1;;
776;F20-FRST-CM;cm;20th fractal frost top depth;1;1;1;;
777;F80-FRST-CM;cm;80th fractal frost top depth;1;1;1;;
778;F20-FRSB-CM;cm;20th fractal frost bottom depth;1;1;1;;
779;F80-FRSB-CM;cm;80th fractal frost bottom depth;1;1;1;;
780;MEAN-FRST-CM;cm;Mean frost top depth;1;1;1;;
781;MEAN-FRSB-CM;cm;Mean frost bottom depth;1;1;1;;
782;PROB-RAIN;0_1;Probability of precipitation form rain;1;1;1;;
783;PROB-SNOW;0_1;Probability of precipitation form snow;1;1;1;;
784;PROB-SLEET;0_1;Probability of precipitation form sleet;1;1;1;;
785;PROB-DRIZZLE;0_1;Probability of precipitation form drizzle;1;1;1;;
786;PROB-FRDRZZL;0_1;Probability of precipitation form freezing drizzle;1;1;1;;
787;PROB-FRRAIN;0_1;Probability of precipitation form freezing rain;1;1;1;;
788;F99-T-K;K;99th fractal temperature in EPS;1;1;1;;
789;F97.5-T-K;K;97.5th fractal temperature in EPS;1;1;1;;
790;F95-T-K;K;95th fractal temperature in EPS;1;1;1;;
791;F87.5-T-K;K;87.5th fractal temperature in EPS;1;1;1;;
792;F12.5-T-K;K;12.5th fractal temperature in EPS;1;1;1;;
793;F5-T-K;K;5th fractal temperature in EPS;1;1;1;;
794;F2.5-T-K;K;2.5th fractal temperature in EPS;1;1;1;;
795;F1-T-K;K;1st fractal temperature in EPS;1;1;1;;
796;F99-N-0TO1;0to1;99th fractal cloudiness in EPS;1;1;1;;
797;F97.5-N-0TO1;0to1;97.5th fractal cloudiness in EPS;1;1;1;;
798;F95-N-0TO1;0to1;95th fractal cloudiness in EPS;1;1;1;;
799;F87.5-N-0TO1;0to1;87.5th fractal cloudiness in EPS;1;1;1;;
800;F12.5-N-0TO1;0to1;12.5th fractal cloudiness in EPS;1;1;1;;
801;F5-N-0TO1;0to1;5th fractal cloudiness in EPS;1;1;1;;
802;F2.5-N-0TO1;0to1;2.5th fractal cloudiness in EPS;1;1;1;;
803;F1-N-0TO1;0to1;1st fractal cloudiness in EPS;1;1;1;;
804;F100-RR-3-MM;kg m-2;100th fractal precipitation in EPS;1;1;1;;
805;F99-RR-3-MM;kg m-2;99th fractal precipitation in EPS;1;1;1;;
806;F97.5-RR-3-MM;kg m-2;97.5th fractal precipitation in EPS;1;1;1;;
807;F95-RR-3-MM;kg m-2;95th fractal precipitation in EPS;1;1;1;;
808;F87.5-RR-3-MM;kg m-2;87.5th fractal precipitation in EPS;1;1;1;;
809;F50-RR-3-MM;kg m-2;50th fractal precipitation in EPS;1;1;1;;
810;F12.5-RR-3-MM;kg m-2;12.5th fractal precipitation in EPS;1;1;1;;
811;F5-RR-3-MM;kg m-2;5th fractal precipitation in EPS;1;1;1;;
812;F2.5-RR-3-MM;kg m-2;2.5th fractal precipitation in EPS;1;1;1;;
813;F1-RR-3-MM;kg m-2;1st fractal precipitation in EPS;1;1;1;;
814;F0-RR-3-MM;kg m-2;0th fractal precipitation in EPS;1;1;1;;
815;F99-FF-MS;m s-1;99th fractal wind speed in EPS;1;1;1;;
816;F97.5-FF-MS;m s-1;97.5th fractal wind speed in EPS;1;1;1;;
817;F95-FF-MS;m s-1;95th fractal wind speed in EPS;1;1;1;;
818;F87.5-FF-MS;m s-1;87.5th fractal wind speed in EPS;1;1;1;;
819;F12.5-FF-MS;m s-1;12.5th fractal wind speed in EPS;1;1;1;;
820;F5-FF-MS;m s-1;5th fractal wind speed in EPS;1;1;1;;
821;F2.5-FF-MS;m s-1;2.5th fractal wind speed in EPS;1;1;1;;
822;F1-FF-MS;m s-1;1st fractal wind speed in EPS;1;1;1;;
823;F99-FFG-MS;m s-1;99th fractal wind gust speed in EPS;1;1;1;;
824;F97.5-FFG-MS;m s-1;97.5th fractal wind gust speed in EPS;1;1;1;;
825;F95-FFG-MS;m s-1;95th fractal wind gust speed in EPS;1;1;1;;
826;F87.5-FFG-MS;m s-1;87.5th fractal wind gust speed in EPS;1;1;1;;
827;F12.5-FFG-MS;m s-1;12.5th fractal wind gust speed in EPS;1;1;1;;
828;F5-FFG-MS;m s-1;5th fractal wind gust speed in EPS;1;1;1;;
829;F2.5-FFG-MS;m s-1;2.5th fractal wind gust speed in EPS;1;1;1;;
830;F1-FFG-MS;m s-1;1st fractal wind gust speed in EPS;1;1;1;;
832;F99-CAPE-JKG;J kg-1;99th fractal CAPE in EPS;1;1;1;;
833;F97.5-CAPE-JKG;J kg-1;97.5th fractal CAPE in EPS;1;1;1;;
834;F95-CAPE-JKG;J kg-1;95th fractal CAPE in EPS;1;1;1;;
835;F87.5-CAPE-JKG;J kg-1;87.5th fractal CAPE in EPS;1;1;1;;
836;F12.5-CAPE-JKG;J kg-1;12.5th fractal CAPE in EPS;1;1;1;;
837;F5-CAPE-JKG;J kg-1;5th fractal CAPE in EPS;1;1;1;;
